Timestamp,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth,doy,declinacion,hora_solar,angulo_horario,theta_z,E0h,kt,POA
2000-01-01,400.4480784030784,550.1774852693603,20.579907106782105,17.533333333333335,17.533333333333335,28.150000000000002,836.5875,4.179166666666666,176.75,0.0,1.0,-23.011636727869245,11.5,-7.5,77.02518786288073,496.6569728925595,1.3293214581409636,410.29779160108666
2000-01-02,413.71770833333335,485.7475694444445,129.26388888888889,18.152083333333334,15.950000000000001,30.883333333333336,832.975,6.84375,169.1875,0.0,2.0,-22.930543608307648,11.5,-7.5,77.0644081508688,496.4770948229537,1.3415101285354556,447.01181234615524
2000-01-03,359.94097222222223,511.3840277777777,23.842708333333334,16.479166666666668,16.479166666666668,30.991666666666664,833.5041666666666,4.7250000000000005,155.6875,0.0,3.0,-22.842655673793264,11.5,-7.5,77.10699466499221,496.2769223952073,1.3246050476479982,377.63296279616833
2000-01-04,391.02326388888895,540.2628472222221,20.473958333333332,17.04375,17.041666666666668,30.59166666666667,832.0958333333333,4.260416666666667,168.8125,0.0,4.0,-22.74799896741784,11.5,-7.5,77.15295381751464,496.05625149011735,1.3505307530532045,401.51521640593336
2000-01-05,330.8736111111111,291.2256944444444,143.0857638888889,17.650000000000002,17.650000000000002,33.00833333333333,834.1541666666667,4.479166666666667,152.75,0.0,5.0,-22.646601538006347,11.5,-7.5,77.20229231217739,495.81486555155226,1.3038974728267634,358.6751960088532
2000-01-06,321.2239583333333,368.4847222222222,55.52951388888889,15.520833333333334,17.595833333333335,34.233333333333334,833.3666666666667,4.166666666666667,149.75,0.0,6.0,-22.538493431805453,11.5,-7.5,77.25501709375072,495.5525360596834,1.2963934902075631,336.045682646976
2000-01-07,422.8229166666667,571.1923611111112,46.836805555555564,15.570833333333333,15.570833333333333,33.199999999999996,831.3541666666666,5.05,158.125,0.0,7.0,-22.423706683580196,11.5,-7.5,77.31113529315088,495.2690230351449,1.356732462976252,427.445989129212
2000-01-08,429.40555555555557,564.1684027777777,56.53472222222222,14.5375,16.141666666666666,31.125,833.9416666666666,5.9937499999999995,186.25,0.0,8.0,-22.302275307121352,11.5,-7.5,77.37065416804764,494.9640755733658,1.377268025580382,426.90138994042496
2000-01-09,388.92812499999997,537.6833333333333,20.444097222222222,15.7875,15.795833333333334,29.954166666666666,829.9625,4.76875,147.0,0.0,9.0,-22.1742352851665,11.5,-7.5,77.43358103891161,494.6374324082695,1.3499779541474803,399.27491491539746
2000-01-10,407.38263888888895,552.1788194444445,81.10833333333333,18.20416666666667,16.3625,29.808333333333334,828.2458333333334,6.491666666666667,165.875,0.0,10.0,-22.039624558737454,11.5,-7.5,77.49992322048081,494.28882250447873,1.3761621714234706,472.83893066869103
2000-01-11,389.34930555555553,515.7059027777779,79.55833333333332,15.15,17.266666666666666,30.170833333333334,827.475,6.6625000000000005,169.625,0.0,11.0,-21.898483015897607,11.5,-7.5,77.56968794866104,493.91796567712305,1.3467738836785097,433.49998408071923
2000-01-12,391.0854166666666,540.8291666666667,20.43159722222222,17.158333333333335,17.158333333333335,31.59166666666667,830.0,4.6000000000000005,169.6875,0.0,12.0,-21.75085247993216,11.5,-7.5,77.64288230291669,493.5245732382851,1.352827748293615,400.8800535763672
2000-01-13,394.2951388888889,545.3201388888889,20.481944444444444,17.016666666666666,17.016666666666666,32.4625,830.375,4.804166666666666,151.75,0.0,13.0,-21.59677669695508,11.5,-7.5,77.71951312425544,493.10834866908186,1.356278731252485,404.0001689378567
2000-01-14,417.0621527777778,567.3201388888889,46.44305555555556,18.662499999999998,18.662499999999998,30.52916666666667,833.0041666666666,4.6375,149.625,0.0,14.0,-21.436301322946075,11.5,-7.5,77.79958692896118,492.6689883163224,1.3538131829684035,420.07612376508627
2000-01-15,430.37430555555557,582.2895833333333,56.85798611111111,20.212500000000002,18.079166666666666,25.541666666666668,829.7875,6.920833333333333,159.875,0.0,15.0,-21.269473910221816,11.5,-7.5,77.88310981828637,492.2061821126418,1.3824978612470913,436.78999054087444
2000-01-16,384.7878472222222,533.1437500000001,20.284027777777776,16.579166666666666,16.579166666666666,23.266666666666666,828.9458333333333,4.829166666666667,155.0625,0.0,16.0,-21.096343893345107,11.5,-7.5,77.97008738437435,491.71961431895915,1.3496811609071802,394.6146539298832
